$unit mw
!Year,Month,Hour,L1
2016,4,380,33.375
2016,4,381,31.155
2016,4,382,28.26
2016,4,383,25.91
2016,4,384,24.39
2016,4,385,20.35
2016,4,386,20.32
2016,4,387,20.525
2016,4,388,20.895
2016,4,389,22.105
2016,4,390,25.34
2016,4,391,28.4
2016,4,392,30.07
2016,4,393,31.405
2016,4,394,31.755
2016,4,395,32.32
2016,4,396,31.655
2016,4,397,32.02
2016,4,398,31.68
2016,4,399,31.81
2016,4,400,30.6
2016,4,401,29.425
2016,4,402,29.525
2016,4,403,32.555
2016,4,404,33.375
2016,4,405,31.155
2016,4,406,28.26
2016,4,407,25.91
2016,4,408,24.39
2016,4,409,20.35
2016,4,410,20.32
2016,4,411,20.525
2016,4,412,20.895
2016,4,413,22.105
2016,4,414,25.34
2016,4,415,28.4
2016,4,416,30.07
2016,4,417,31.405
2016,4,418,31.755
2016,4,419,32.32
2016,4,420,31.655
2016,4,421,32.02
2016,4,422,31.68
2016,4,423,31.81
2016,4,424,30.6
2016,4,425,29.425
2016,4,426,29.525
2016,4,427,32.555
2016,4,428,33.375
2016,4,429,31.155
2016,4,430,28.26
2016,4,431,25.91
2016,4,432,24.39
2016,4,433,20.35
2016,4,434,20.32
2016,4,435,20.525
2016,4,436,20.895
2016,4,437,22.105
2016,4,438,25.34
2016,4,439,28.4
2016,4,440,30.07
2016,4,441,31.405
2016,4,442,31.755
2016,4,443,32.32
2016,4,444,31.655
2016,4,445,32.02
2016,4,446,31.68
2016,4,447,31.81
2016,4,448,30.6
2016,4,449,29.425
2016,4,450,29.525
2016,4,451,32.555
2016,4,452,33.375
2016,4,453,31.155
2016,4,454,28.26
2016,4,455,25.91
2016,4,456,24.39
2016,4,457,20.35
2016,4,458,20.32
2016,4,459,20.525
2016,4,460,20.895
2016,4,461,22.105
2016,4,462,25.34
2016,4,463,28.4
2016,4,464,30.07
2016,4,465,31.405
2016,4,466,31.755
2016,4,467,32.32
2016,4,468,31.655
2016,4,469,32.02
2016,4,470,31.68
2016,4,471,31.81
2016,4,472,30.6
2016,4,473,29.425
2016,4,474,29.525
2016,4,475,32.555
2016,4,476,33.375
2016,4,477,31.155
2016,4,478,28.26
2016,4,479,25.91
2016,4,480,24.39
2016,4,481,20.35
2016,4,482,20.32
2016,4,483,20.525
2016,4,484,20.895
2016,4,485,22.105
2016,4,486,25.34
2016,4,487,28.4
2016,4,488,30.07
2016,4,489,31.405
2016,4,490,31.755
2016,4,491,32.32
2016,4,492,31.655
2016,4,493,32.02
2016,4,494,31.68
2016,4,495,31.81
2016,4,496,30.6
2016,4,497,29.425
2016,4,498,29.525
2016,4,499,32.555
2016,4,500,33.375
2016,4,501,31.155
2016,4,502,28.26
2016,4,503,25.91
2016,4,504,24.39
2016,4,505,20.35
2016,4,506,20.32
2016,4,507,20.525
2016,4,508,20.895
2016,4,509,22.105
2016,4,510,25.34
2016,4,511,28.4
2016,4,512,30.07
2016,4,513,31.405
2016,4,514,31.755
2016,4,515,32.32
2016,4,516,31.655
2016,4,517,32.02
2016,4,518,31.68
2016,4,519,31.81
2016,4,520,30.6
2016,4,521,29.425
2016,4,522,29.525
2016,4,523,32.555
2016,4,524,33.375
2016,4,525,31.155
2016,4,526,28.26
2016,4,527,25.91
2016,4,528,24.39
2016,4,529,20.35
2016,4,530,20.32
2016,4,531,20.525
2016,4,532,20.895
2016,4,533,22.105
2016,4,534,25.34
2016,4,535,28.4
2016,4,536,30.07
2016,4,537,31.405
2016,4,538,31.755
2016,4,539,32.32
2016,4,540,31.655
2016,4,541,32.02
2016,4,542,31.68
2016,4,543,31.81
2016,4,544,30.6
2016,4,545,29.425
2016,4,546,29.525
2016,4,547,32.555
2016,4,548,33.375
2016,4,549,31.155
2016,4,550,28.26
2016,4,551,25.91
2016,4,552,24.39
2016,4,553,20.35
2016,4,554,20.32
2016,4,555,20.525
2016,4,556,20.895
2016,4,557,22.105
2016,4,558,25.34
2016,4,559,28.4
2016,4,560,30.07
2016,4,561,31.405
2016,4,562,31.755
2016,4,563,32.32
2016,4,564,31.655
2016,4,565,32.02
2016,4,566,31.68
2016,4,567,31.81
2016,4,568,30.6
2016,4,569,29.425
2016,4,570,29.525
2016,4,571,32.555
2016,4,572,33.375
2016,4,573,31.155
2016,4,574,28.26
2016,4,575,25.91
2016,4,576,24.39
2016,4,577,20.35
2016,4,578,20.32
2016,4,579,20.525
2016,4,580,20.895
2016,4,581,22.105
2016,4,582,25.34
2016,4,583,28.4
2016,4,584,30.07
2016,4,585,31.405
2016,4,586,31.755
2016,4,587,32.32
2016,4,588,31.655
2016,4,589,32.02
2016,4,590,31.68
2016,4,591,31.81
2016,4,592,30.6
2016,4,593,29.425
2016,4,594,29.525
2016,4,595,32.555
2016,4,596,33.375
2016,4,597,31.155
2016,4,598,28.26
2016,4,599,25.91
2016,4,600,24.39
2016,4,601,20.35
2016,4,602,20.32
2016,4,603,20.525
2016,4,604,20.895
2016,4,605,22.105
2016,4,606,25.34
2016,4,607,28.4
2016,4,608,30.07
2016,4,609,31.405
2016,4,610,31.755
2016,4,611,32.32
2016,4,612,31.655
2016,4,613,32.02
2016,4,614,31.68
2016,4,615,31.81
2016,4,616,30.6
2016,4,617,29.425
2016,4,618,29.525
2016,4,619,32.555
2016,4,620,33.375
2016,4,621,31.155
2016,4,622,28.26
2016,4,623,25.91
2016,4,624,24.39
2016,4,625,20.35
2016,4,626,20.32
2016,4,627,20.525
2016,4,628,20.895
2016,4,629,22.105
2016,4,630,25.34
2016,4,631,28.4
2016,4,632,30.07
2016,4,633,31.405
2016,4,634,31.755
2016,4,635,32.32
2016,4,636,31.655
2016,4,637,32.02
2016,4,638,31.68
2016,4,639,31.81
2016,4,640,30.6
2016,4,641,29.425
2016,4,642,29.525
2016,4,643,32.555
2016,4,644,33.375
2016,4,645,31.155
2016,4,646,28.26
2016,4,647,25.91
2016,4,648,24.39
2016,4,649,20.35
2016,4,650,20.32
2016,4,651,20.525
2016,4,652,20.895
2016,4,653,22.105
2016,4,654,25.34
2016,4,655,28.4
2016,4,656,30.07
2016,4,657,31.405
2016,4,658,31.755
2016,4,659,32.32
2016,4,660,31.655
2016,4,661,32.02
2016,4,662,31.68
2016,4,663,31.81
2016,4,664,30.6
2016,4,665,29.425
2016,4,666,29.525
2016,4,667,32.555
2016,4,668,33.375
2016,4,669,31.155
2016,4,670,28.26
2016,4,671,25.91
2016,4,672,24.39
2016,4,673,20.35
2016,4,674,20.32
2016,4,675,20.525
2016,4,676,20.895
2016,4,677,22.105
2016,4,678,25.34
2016,4,679,28.4
2016,4,680,30.07
2016,4,681,31.405
2016,4,682,31.755
2016,4,683,32.32
2016,4,684,31.655
2016,4,685,32.02
2016,4,686,31.68
2016,4,687,31.81
2016,4,688,30.6
2016,4,689,29.425
2016,4,690,29.525
2016,4,691,32.555
2016,4,692,33.375
2016,4,693,31.155
2016,4,694,28.26
2016,4,695,25.91
2016,4,696,24.39
2016,4,697,20.35
2016,4,698,20.32
2016,4,699,20.525
2016,4,700,20.895
2016,4,701,22.105
2016,4,702,25.34
2016,4,703,28.4
2016,4,704,30.07
2016,4,705,31.405
2016,4,706,31.755
2016,4,707,32.32
2016,4,708,31.655
2016,4,709,32.02
2016,4,710,31.68
2016,4,711,31.81
2016,4,712,30.6
2016,4,713,29.425
2016,4,714,29.525
2016,4,715,32.555
2016,4,716,33.375
2016,4,717,31.155
2016,4,718,28.26
2016,4,719,25.91
2016,4,720,24.39
2016,5,1,20.35
2016,5,2,20.32
2016,5,3,20.525
2016,5,4,20.895
2016,5,5,22.105
2016,5,6,25.34
2016,5,7,28.4
2016,5,8,30.07
2016,5,9,31.405
2016,5,10,31.755
2016,5,11,32.32
2016,5,12,31.655
2016,5,13,32.02
2016,5,14,31.68
2016,5,15,31.81
2016,5,16,30.6
2016,5,17,29.425
2016,5,18,29.525
2016,5,19,32.555
2016,5,20,33.375
2016,5,21,31.155
2016,5,22,28.26
2016,5,23,25.91
2016,5,24,24.39
2016,5,25,20.35
2016,5,26,20.32
2016,5,27,20.525
2016,5,28,20.895
2016,5,29,22.105
2016,5,30,25.34
2016,5,31,28.4
2016,5,32,30.07
2016,5,33,31.405
2016,5,34,31.755
2016,5,35,32.32
2016,5,36,31.655
2016,5,37,32.02
2016,5,38,31.68
2016,5,39,31.81
2016,5,40,30.6
2016,5,41,29.425
2016,5,42,29.525
2016,5,43,32.555
2016,5,44,33.375
2016,5,45,31.155
2016,5,46,28.26
2016,5,47,25.91
2016,5,48,24.39
2016,5,49,20.35
2016,5,50,20.32
2016,5,51,20.525
2016,5,52,20.895
2016,5,53,22.105
2016,5,54,25.34
2016,5,55,28.4
2016,5,56,30.07
2016,5,57,31.405
2016,5,58,31.755
2016,5,59,32.32
2016,5,60,31.655
2016,5,61,32.02
2016,5,62,31.68
2016,5,63,31.81
2016,5,64,30.6
2016,5,65,29.425
2016,5,66,29.525
2016,5,67,32.555
2016,5,68,33.375
2016,5,69,31.155
2016,5,70,28.26
2016,5,71,25.91
2016,5,72,24.39
2016,5,73,20.35
2016,5,74,20.32
2016,5,75,20.525
2016,5,76,20.895
2016,5,77,22.105
2016,5,78,25.34
2016,5,79,28.4
2016,5,80,30.07
2016,5,81,31.405
2016,5,82,31.755
2016,5,83,32.32
2016,5,84,31.655
2016,5,85,32.02
2016,5,86,31.68
2016,5,87,31.81
2016,5,88,30.6
2016,5,89,29.425
2016,5,90,29.525
2016,5,91,32.555
2016,5,92,33.375
2016,5,93,31.155
2016,5,94,28.26
2016,5,95,25.91
2016,5,96,24.39
2016,5,97,20.35
2016,5,98,20.32
2016,5,99,20.525
2016,5,100,20.895
2016,5,101,22.105
2016,5,102,25.34
2016,5,103,28.4
2016,5,104,30.07
2016,5,105,31.405
2016,5,106,31.755
2016,5,107,32.32
2016,5,108,31.655
2016,5,109,32.02
2016,5,110,31.68
2016,5,111,31.81
2016,5,112,30.6
2016,5,113,29.425
2016,5,114,29.525
2016,5,115,32.555
2016,5,116,33.375
2016,5,117,31.155
2016,5,118,28.26
2016,5,119,25.91
2016,5,120,24.39
2016,5,121,20.35
2016,5,122,20.32
2016,5,123,20.525
2016,5,124,20.895
2016,5,125,22.105
2016,5,126,25.34
2016,5,127,28.4
2016,5,128,30.07
2016,5,129,31.405
2016,5,130,31.755
2016,5,131,32.32
2016,5,132,31.655
2016,5,133,32.02
2016,5,134,31.68
2016,5,135,31.81
2016,5,136,30.6
2016,5,137,29.425
2016,5,138,29.525
2016,5,139,32.555
2016,5,140,33.375
2016,5,141,31.155
2016,5,142,28.26
2016,5,143,25.91
2016,5,144,24.39
2016,5,145,20.35
2016,5,146,20.32
2016,5,147,20.525
2016,5,148,20.895
2016,5,149,22.105
2016,5,150,25.34
2016,5,151,28.4
2016,5,152,30.07
2016,5,153,31.405
2016,5,154,31.755
2016,5,155,32.32
2016,5,156,31.655
2016,5,157,32.02
2016,5,158,31.68
2016,5,159,31.81
2016,5,160,30.6
2016,5,161,29.425
2016,5,162,29.525
2016,5,163,32.555
2016,5,164,33.375
2016,5,165,31.155
2016,5,166,28.26
2016,5,167,25.91
2016,5,168,24.39
2016,5,169,20.35
2016,5,170,20.32
2016,5,171,20.525
2016,5,172,20.895
2016,5,173,22.105
2016,5,174,25.34
2016,5,175,28.4
2016,5,176,30.07
2016,5,177,31.405
2016,5,178,31.755
2016,5,179,32.32
2016,5,180,31.655
2016,5,181,32.02
2016,5,182,31.68
2016,5,183,31.81
2016,5,184,30.6
2016,5,185,29.425
2016,5,186,29.525
2016,5,187,32.555
2016,5,188,33.375
2016,5,189,31.155
2016,5,190,28.26
2016,5,191,25.91
2016,5,192,24.39
2016,5,193,20.35
2016,5,194,20.32
2016,5,195,20.525
2016,5,196,20.895
2016,5,197,22.105
2016,5,198,25.34
2016,5,199,28.4
2016,5,200,30.07
2016,5,201,31.405
2016,5,202,31.755
2016,5,203,32.32
2016,5,204,31.655
2016,5,205,32.02
2016,5,206,31.68
2016,5,207,31.81
2016,5,208,30.6
2016,5,209,29.425
2016,5,210,29.525
2016,5,211,32.555
2016,5,212,33.375
2016,5,213,31.155
2016,5,214,28.26
2016,5,215,25.91
2016,5,216,24.39
2016,5,217,20.35
2016,5,218,20.32
2016,5,219,20.525
2016,5,220,20.895
2016,5,221,22.105
2016,5,222,25.34
2016,5,223,28.4
2016,5,224,30.07
2016,5,225,31.405
2016,5,226,31.755
2016,5,227,32.32
2016,5,228,31.655
2016,5,229,32.02
2016,5,230,31.68
2016,5,231,31.81
2016,5,232,30.6
2016,5,233,29.425
2016,5,234,29.525
2016,5,235,32.555
2016,5,236,33.375
2016,5,237,31.155
2016,5,238,28.26
2016,5,239,25.91
2016,5,240,24.39
2016,5,241,20.35
2016,5,242,20.32
2016,5,243,20.525
2016,5,244,20.895
2016,5,245,22.105
2016,5,246,25.34
2016,5,247,28.4
2016,5,248,30.07
2016,5,249,31.405
2016,5,250,31.755
2016,5,251,32.32
2016,5,252,31.655
2016,5,253,32.02
2016,5,254,31.68
2016,5,255,31.81
2016,5,256,30.6
2016,5,257,29.425
2016,5,258,29.525
2016,5,259,32.555
2016,5,260,33.375
2016,5,261,31.155
2016,5,262,28.26
2016,5,263,25.91
2016,5,264,24.39
2016,5,265,20.35
2016,5,266,20.32
2016,5,267,20.525
2016,5,268,20.895
2016,5,269,22.105
2016,5,270,25.34
2016,5,271,28.4
2016,5,272,30.07
2016,5,273,31.405
2016,5,274,31.755
2016,5,275,32.32
2016,5,276,31.655
2016,5,277,32.02
2016,5,278,31.68
2016,5,279,31.81
2016,5,280,30.6
2016,5,281,29.425
2016,5,282,29.525
2016,5,283,32.555
2016,5,284,33.375
2016,5,285,31.155
2016,5,286,28.26
2016,5,287,25.91
2016,5,288,24.39
2016,5,289,20.35
2016,5,290,20.32
2016,5,291,20.525
2016,5,292,20.895
2016,5,293,22.105
2016,5,294,25.34
2016,5,295,28.4
2016,5,296,30.07
2016,5,297,31.405
2016,5,298,31.755
2016,5,299,32.32
2016,5,300,31.655
2016,5,301,32.02
2016,5,302,31.68
2016,5,303,31.81
2016,5,304,30.6
2016,5,305,29.425
2016,5,306,29.525
2016,5,307,32.555
2016,5,308,33.375
2016,5,309,31.155
2016,5,310,28.26
2016,5,311,25.91
2016,5,312,24.39
2016,5,313,20.35
2016,5,314,20.32
2016,5,315,20.525
2016,5,316,20.895
2016,5,317,22.105
2016,5,318,25.34
2016,5,319,28.4
2016,5,320,30.07
2016,5,321,31.405
2016,5,322,31.755
2016,5,323,32.32
2016,5,324,31.655
2016,5,325,32.02
2016,5,326,31.68
2016,5,327,31.81
2016,5,328,30.6
2016,5,329,29.425
2016,5,330,29.525
2016,5,331,32.555
2016,5,332,33.375
2016,5,333,31.155
2016,5,334,28.26
2016,5,335,25.91
2016,5,336,24.39
2016,5,337,20.35
2016,5,338,20.32
2016,5,339,20.525
2016,5,340,20.895
2016,5,341,22.105
2016,5,342,25.34
2016,5,343,28.4
2016,5,344,30.07
2016,5,345,31.405
2016,5,346,31.755
2016,5,347,32.32
2016,5,348,31.655
2016,5,349,32.02
2016,5,350,31.68
2016,5,351,31.81
2016,5,352,30.6
2016,5,353,29.425
2016,5,354,29.525
2016,5,355,32.555
2016,5,356,33.375
2016,5,357,31.155
2016,5,358,28.26
2016,5,359,25.91
2016,5,360,24.39
2016,5,361,20.35
2016,5,362,20.32
2016,5,363,20.525
2016,5,364,20.895
2016,5,365,22.105
2016,5,366,25.34
2016,5,367,28.4
2016,5,368,30.07
2016,5,369,31.405
2016,5,370,31.755
2016,5,371,32.32
2016,5,372,31.655
2016,5,373,32.02
2016,5,374,31.68
2016,5,375,31.81
2016,5,376,30.6
2016,5,377,29.425
2016,5,378,29.525
2016,5,379,32.555
2016,5,380,33.375
2016,5,381,31.155
2016,5,382,28.26
2016,5,383,25.91
2016,5,384,24.39
2016,5,385,20.35
2016,5,386,20.32
2016,5,387,20.525
2016,5,388,20.895
2016,5,389,22.105
2016,5,390,25.34
2016,5,391,28.4
2016,5,392,30.07
2016,5,393,31.405
2016,5,394,31.755
2016,5,395,32.32
2016,5,396,31.655
2016,5,397,32.02
2016,5,398,31.68
2016,5,399,31.81
2016,5,400,30.6
2016,5,401,29.425
2016,5,402,29.525
2016,5,403,32.555
2016,5,404,33.375
2016,5,405,31.155
2016,5,406,28.26
2016,5,407,25.91
2016,5,408,24.39
2016,5,409,20.35
2016,5,410,20.32
2016,5,411,20.525
2016,5,412,20.895
2016,5,413,22.105
2016,5,414,25.34
2016,5,415,28.4
2016,5,416,30.07
2016,5,417,31.405
2016,5,418,31.755
2016,5,419,32.32
2016,5,420,31.655
2016,5,421,32.02
2016,5,422,31.68
2016,5,423,31.81
2016,5,424,30.6
2016,5,425,29.425
2016,5,426,29.525
2016,5,427,32.555
2016,5,428,33.375
2016,5,429,31.155
2016,5,430,28.26
2016,5,431,25.91
2016,5,432,24.39
2016,5,433,20.35
2016,5,434,20.32
2016,5,435,20.525
2016,5,436,20.895
2016,5,437,22.105
2016,5,438,25.34
2016,5,439,28.4
2016,5,440,30.07
2016,5,441,31.405
2016,5,442,31.755
2016,5,443,32.32
2016,5,444,31.655
2016,5,445,32.02
2016,5,446,31.68
2016,5,447,31.81
2016,5,448,30.6
2016,5,449,29.425
2016,5,450,29.525
2016,5,451,32.555
2016,5,452,33.375
2016,5,453,31.155
2016,5,454,28.26
2016,5,455,25.91
2016,5,456,24.39
2016,5,457,20.35
2016,5,458,20.32
2016,5,459,20.525
2016,5,460,20.895
2016,5,461,22.105
2016,5,462,25.34
2016,5,463,28.4
2016,5,464,30.07
2016,5,465,31.405
2016,5,466,31.755
2016,5,467,32.32
2016,5,468,31.655
2016,5,469,32.02
2016,5,470,31.68
2016,5,471,31.81
2016,5,472,30.6
2016,5,473,29.425
2016,5,474,29.525
2016,5,475,32.555
2016,5,476,33.375
2016,5,477,31.155
2016,5,478,28.26
2016,5,479,25.91
2016,5,480,24.39
2016,5,481,20.35
2016,5,482,20.32
2016,5,483,20.525
2016,5,484,20.895
2016,5,485,22.105
2016,5,486,25.34
2016,5,487,28.4
2016,5,488,30.07
2016,5,489,31.405
2016,5,490,31.755
2016,5,491,32.32
2016,5,492,31.655
2016,5,493,32.02
2016,5,494,31.68
2016,5,495,31.81
2016,5,496,30.6
2016,5,497,29.425
2016,5,498,29.525
2016,5,499,32.555
2016,5,500,33.375
2016,5,501,31.155
2016,5,502,28.26
2016,5,503,25.91
2016,5,504,24.39
2016,5,505,20.35
2016,5,506,20.32
2016,5,507,20.525
2016,5,508,20.895
2016,5,509,22.105
2016,5,510,25.34
2016,5,511,28.4
2016,5,512,30.07
2016,5,513,31.405
2016,5,514,31.755
2016,5,515,32.32
2016,5,516,31.655
2016,5,517,32.02
2016,5,518,31.68
2016,5,519,31.81
2016,5,520,30.6
2016,5,521,29.425
2016,5,522,29.525
2016,5,523,32.555
2016,5,524,33.375
2016,5,525,31.155
2016,5,526,28.26
2016,5,527,25.91
2016,5,528,24.39
2016,5,529,20.35
2016,5,530,20.32
2016,5,531,20.525
2016,5,532,20.895
2016,5,533,22.105
2016,5,534,25.34
2016,5,535,28.4
2016,5,536,30.07
2016,5,537,31.405
2016,5,538,31.755
2016,5,539,32.32
2016,5,540,31.655
2016,5,541,32.02
2016,5,542,31.68
2016,5,543,31.81
2016,5,544,30.6
2016,5,545,29.425
2016,5,546,29.525
2016,5,547,32.555
2016,5,548,33.375
2016,5,549,31.155
2016,5,550,28.26
2016,5,551,25.91
2016,5,552,24.39
2016,5,553,20.35
2016,5,554,20.32
2016,5,555,20.525
2016,5,556,20.895
2016,5,557,22.105
2016,5,558,25.34
2016,5,559,28.4
2016,5,560,30.07
2016,5,561,31.405
2016,5,562,31.755
2016,5,563,32.32
2016,5,564,31.655
2016,5,565,32.02
2016,5,566,31.68
2016,5,567,31.81
2016,5,568,30.6
2016,5,569,29.425
2016,5,570,29.525
2016,5,571,32.555
2016,5,572,33.375
2016,5,573,31.155
2016,5,574,28.26
2016,5,575,25.91
2016,5,576,24.39
2016,5,577,20.35
2016,5,578,20.32
2016,5,579,20.525
2016,5,580,20.895
2016,5,581,22.105
2016,5,582,25.34
2016,5,583,28.4
2016,5,584,30.07
2016,5,585,31.405
2016,5,586,31.755
2016,5,587,32.32
2016,5,588,31.655
2016,5,589,32.02
2016,5,590,31.68
2016,5,591,31.81
2016,5,592,30.6
2016,5,593,29.425
2016,5,594,29.525
2016,5,595,32.555
2016,5,596,33.375
2016,5,597,31.155
2016,5,598,28.26
2016,5,599,25.91
2016,5,600,24.39
2016,5,601,20.35
2016,5,602,20.32
2016,5,603,20.525
2016,5,604,20.895
2016,5,605,22.105
2016,5,606,25.34
2016,5,607,28.4
2016,5,608,30.07
2016,5,609,31.405
2016,5,610,31.755
2016,5,611,32.32
2016,5,612,31.655
2016,5,613,32.02
2016,5,614,31.68
2016,5,615,31.81
2016,5,616,30.6
2016,5,617,29.425
2016,5,618,29.525
2016,5,619,32.555
2016,5,620,33.375
2016,5,621,31.155
2016,5,622,28.26
2016,5,623,25.91
2016,5,624,24.39
2016,5,625,20.35
2016,5,626,20.32
2016,5,627,20.525
2016,5,628,20.895
2016,5,629,22.105
2016,5,630,25.34
2016,5,631,28.4
2016,5,632,30.07
2016,5,633,31.405
2016,5,634,31.755
2016,5,635,32.32
2016,5,636,31.655
2016,5,637,32.02
2016,5,638,31.68
2016,5,639,31.81
2016,5,640,30.6
2016,5,641,29.425
2016,5,642,29.525
2016,5,643,32.555
2016,5,644,33.375
2016,5,645,31.155
2016,5,646,28.26
2016,5,647,25.91
2016,5,648,24.39
2016,5,649,20.35
2016,5,650,20.32
2016,5,651,20.525
2016,5,652,20.895
2016,5,653,22.105
2016,5,654,25.34
2016,5,655,28.4
2016,5,656,30.07
2016,5,657,31.405
2016,5,658,31.755
2016,5,659,32.32
2016,5,660,31.655
2016,5,661,32.02
2016,5,662,31.68
2016,5,663,31.81
2016,5,664,30.6
2016,5,665,29.425
2016,5,666,29.525
2016,5,667,32.555
2016,5,668,33.375
2016,5,669,31.155
2016,5,670,28.26
2016,5,671,25.91
2016,5,672,24.39
2016,5,673,20.35
2016,5,674,20.32
2016,5,675,20.525
2016,5,676,20.895
2016,5,677,22.105
2016,5,678,25.34
2016,5,679,28.4
2016,5,680,30.07
2016,5,681,31.405
2016,5,682,31.755
2016,5,683,32.32
2016,5,684,31.655
2016,5,685,32.02
2016,5,686,31.68
2016,5,687,31.81
2016,5,688,30.6
2016,5,689,29.425
2016,5,690,29.525
2016,5,691,32.555
2016,5,692,33.375
2016,5,693,31.155
2016,5,694,28.26
2016,5,695,25.91
2016,5,696,24.39
2016,5,697,20.35
2016,5,698,20.32
2016,5,699,20.525
2016,5,700,20.895
2016,5,701,22.105
2016,5,702,25.34
2016,5,703,28.4
2016,5,704,30.07
2016,5,705,31.405
2016,5,706,31.755
2016,5,707,32.32
2016,5,708,31.655
2016,5,709,32.02
2016,5,710,31.68
2016,5,711,31.81
2016,5,712,30.6
2016,5,713,29.425
2016,5,714,29.525
2016,5,715,32.555
2016,5,716,33.375
2016,5,717,31.155
2016,5,718,28.26
2016,5,719,25.91
2016,5,720,24.39
2016,5,721,20.35
2016,5,722,20.32
2016,5,723,20.525
2016,5,724,20.895
2016,5,725,22.105
2016,5,726,25.34
2016,5,727,28.4
2016,5,728,30.07
2016,5,729,31.405
2016,5,730,31.755
2016,5,731,32.32
2016,5,732,31.655
2016,5,733,32.02
2016,5,734,31.68
2016,5,735,31.81
2016,5,736,30.6
2016,5,737,29.425
2016,5,738,29.525
2016,5,739,32.555
2016,5,740,33.375
2016,5,741,31.155
2016,5,742,28.26
2016,5,743,25.91
2016,5,744,24.39
2016,6,1,20.35
2016,6,2,20.32
2016,6,3,20.525
2016,6,4,20.895
2016,6,5,22.105
2016,6,6,25.34
2016,6,7,28.4
2016,6,8,30.07
2016,6,9,31.405
2016,6,10,31.755
2016,6,11,32.32
2016,6,12,31.655
2016,6,13,32.02
2016,6,14,31.68
2016,6,15,31.81
2016,6,16,30.6
2016,6,17,29.425
2016,6,18,29.525
2016,6,19,32.555
2016,6,20,33.375
2016,6,21,31.155
2016,6,22,28.26
2016,6,23,25.91
2016,6,24,24.39
2016,6,25,20.35
2016,6,26,20.32
2016,6,27,20.525
2016,6,28,20.895
2016,6,29,22.105
2016,6,30,25.34
2016,6,31,28.4
2016,6,32,30.07
2016,6,33,31.405
2016,6,34,31.755
2016,6,35,32.32
2016,6,36,31.655
2016,6,37,32.02
2016,6,38,31.68
2016,6,39,31.81
2016,6,40,30.6
2016,6,41,29.425
2016,6,42,29.525
2016,6,43,32.555
2016,6,44,33.375
2016,6,45,31.155
2016,6,46,28.26
2016,6,47,25.91
2016,6,48,24.39
2016,6,49,20.35
2016,6,50,20.32
2016,6,51,20.525
2016,6,52,20.895
2016,6,53,22.105
2016,6,54,25.34
2016,6,55,28.4
2016,6,56,30.07
2016,6,57,31.405
2016,6,58,31.755
2016,6,59,32.32
2016,6,60,31.655
2016,6,61,32.02
2016,6,62,31.68
2016,6,63,31.81
2016,6,64,30.6
2016,6,65,29.425
2016,6,66,29.525
2016,6,67,32.555
2016,6,68,33.375
2016,6,69,31.155
2016,6,70,28.26
2016,6,71,25.91
2016,6,72,24.39
2016,6,73,20.35
2016,6,74,20.32
2016,6,75,20.525
2016,6,76,20.895
2016,6,77,22.105
2016,6,78,25.34
2016,6,79,28.4
2016,6,80,30.07
2016,6,81,31.405
2016,6,82,31.755
2016,6,83,32.32
2016,6,84,31.655
2016,6,85,32.02
2016,6,86,31.68
2016,6,87,31.81
2016,6,88,30.6
2016,6,89,29.425
2016,6,90,29.525
2016,6,91,32.555
2016,6,92,33.375
2016,6,93,31.155
2016,6,94,28.26
2016,6,95,25.91
2016,6,96,24.39
2016,6,97,20.35
2016,6,98,20.32
2016,6,99,20.525
2016,6,100,20.895
2016,6,101,22.105
2016,6,102,25.34
2016,6,103,28.4
2016,6,104,30.07
2016,6,105,31.405
2016,6,106,31.755
2016,6,107,32.32
2016,6,108,31.655
2016,6,109,32.02
2016,6,110,31.68
2016,6,111,31.81
2016,6,112,30.6
2016,6,113,29.425
2016,6,114,29.525
2016,6,115,32.555
2016,6,116,33.375
2016,6,117,31.155
2016,6,118,28.26
2016,6,119,25.91
2016,6,120,24.39
2016,6,121,20.35
2016,6,122,20.32
2016,6,123,20.525
2016,6,124,20.895
2016,6,125,22.105
2016,6,126,25.34
2016,6,127,28.4
2016,6,128,30.07
2016,6,129,31.405
2016,6,130,31.755
2016,6,131,32.32
2016,6,132,31.655
2016,6,133,32.02
2016,6,134,31.68
2016,6,135,31.81
2016,6,136,30.6
2016,6,137,29.425
2016,6,138,29.525
2016,6,139,32.555
2016,6,140,33.375
2016,6,141,31.155
2016,6,142,28.26
2016,6,143,25.91
2016,6,144,24.39
2016,6,145,20.35
2016,6,146,20.32
2016,6,147,20.525
2016,6,148,20.895
2016,6,149,22.105
2016,6,150,25.34
2016,6,151,28.4
2016,6,152,30.07
2016,6,153,31.405
2016,6,154,31.755
2016,6,155,32.32
2016,6,156,31.655
2016,6,157,32.02
2016,6,158,31.68
2016,6,159,31.81
2016,6,160,30.6
2016,6,161,29.425
2016,6,162,29.525
2016,6,163,32.555
2016,6,164,33.375
2016,6,165,31.155
2016,6,166,28.26
2016,6,167,25.91
2016,6,168,24.39
2016,6,169,20.35
2016,6,170,20.32
2016,6,171,20.525
2016,6,172,20.895
2016,6,173,22.105
2016,6,174,25.34
2016,6,175,28.4
2016,6,176,30.07
2016,6,177,31.405
2016,6,178,31.755
2016,6,179,32.32
2016,6,180,31.655
2016,6,181,32.02
2016,6,182,31.68
2016,6,183,31.81
2016,6,184,30.6
2016,6,185,29.425
